CAMPAMENTO SOL,['8319']
CENTENARIO,['8309']
CHALLACO,['8318']
CHINA MUERTA,['8316']
CUTRAL CO,['8322']
LAS PERLAS,['8300']
LOMA DE LA LATA,['8300']
MARI MENUCO,['8321']
NEUQUEN,"['8300', '8302', '8304']"
PLANICIE BANDERITA,['8301']
PLAZA HUINCUL,['8318']
PLOTTIER,['8316']
PORTEZUELO GRANDE,['8300']
PUEBLO NUEVO,['8322']
RINCON DE EMILIO,['8300']
SAUZAL BONITO,['8322']
SENILLOSA,['8320']
VILLA EL CHOCON,['8311']
VISTA ALEGRE NORTE,['8314']
VISTA ALEGRE SUR,['8317']
ATREUCO,['8371']
AUCA PAN,['8373']
CERRO DE LOS PINOS,['8379']
CHACOYAL,['8373']
CHIUQUILLIHUIN,['8371']
COLLUN CO,['8371']
HUECHULAFQUEN,['8371']
JUNIN DE LOS ANDES,['8371']
LA ATALAYA,['8371']
LA RINCONADA,['8375']
LA UNION,['8371']
LUBECA,['8371']
MAMUL MALAL,['8371']
NAHUEL MAPE,['8371']
PALITUE,['8371']
PAMPA DEL MALLEO,['8373']
PASO DE SAN IGNACIO,['8375']
PIEDRA MALA,['8371']
QUILA QUEHUE,['8371']
QUILQUIHUE,['8371']
SAN JUAN JUNIN DE LOS ANDES,['8371']
TRES PICOS,['8371']
TROMEN,['8371']
BUENA ESPERANZA,['8370']
CALEUFU,['8373']
CAMINERA,['8370']
CHACABUCO,['8379']
CHAPELCO,['8370']
CHIMEHUIN,['8373']
EL CERRITO,['8370']
EL OASIS,['8370']
EL PORVENIR,['8370']
FILO HUA HUM,['8370']
GENTE GRANDE,['8379']
HUA HUM,['8370']
LA FORTUNA,['8370']
LAGO LOLOG,['8370']
LAS BANDURRIAS,['8370']
LASCAR,['8370']
LOLOG,['8370']
QUEMQUEMTREU,['8375']
QUENTRENQUEN,['8373']
QUILA QUINA,['8370']
QUINQUIMITREO,['8373']
QUITA QUINA,['8370']
SAN MARTIN DE LOS ANDES,['8370']
TIPILIUKE,['8373']
TROMPUL,['8370']
VILLA LAGO MELIQUINA,['8370']
VILLA RAUR,['8370']
AGUAS DE LAS MULAS,['8349']
ARROYO RANQUILCO,['8347']
CAJON DE ALMAZA,['8349']
CAJON DE MANZANO,['8349']
CERRO DE LA PARVA,['8349']
CHORRIACA,['8343']
COIHUECO,['8351']
COSTA DEL ARROYO SALADO,['8351']
EL PERALITO,['8351']
EL PINO ANDINO,['8349']
EL SALADO,['8351']
FRANHUCURA,['8351']
HUALCUPEN,['8349']
HUARENCHENQUE,['8349']
HUNCAL,['8351']
LA ARGENTINA,['8349']
LONCOPUE,['8349']
MALLIN DEL TORO,['8349']
MULICHINCO,['8349']
PAMPA DEL SALADO,['8351']
QUINTUCO,['8351']
TRAHUNCURA,['8351']
CAMINERA TRAFUL,['8403']
CORRENTOSO,['8407']
CULLIN MANZANO,['8401']
EL ARBOLITO,['8407']
EL MACHETE,['8407']
EL MANZANO,['8403']
ESTANCIA LA PRIMAVERA,['8403']
ESTANCIA NEWBERY,['8401']
ESTANCIA TEQUEL MALAL,['8401']
HUINCA LU,['8403']
ISLA VICTORIA,['8400']
LA ARAUCARIA,['8401']
LA ESTACADA,['8401']
LA LIPELA,['8401']
NAHUEL HUAPI,['8401']
PASO COIHUE,['8401']
PENINSULA HUEMUL,['8400']
PUERTO ANCHORENA,['8400']
PUERTO MANZANO,['8407']
RINCON CHICO,['8401']
RINCON GRANDE,['8401']
SANTA MARIA,['8401']
VILLA LA ANGOSTURA,['8407']
VILLA TRAFUL,['8408']
ANDACOLLO,['8354']
BELLA VISTA,['8353']
BUTALON,['8353']
CAMALEONES,['8353']
CAYANTA,['8353']
EL CHINGUE,['8353']
EL DURAZNO,['8353']
FILMATUE,['8353']
FLORES,['8353']
FORTIN GUAÑACOS,['8353']
GUAÑACOS,['8353']
HUARACO,['8353']
HUINGANCO,['8365']
HUMIGAMIO,['8353']
INVERNADA VIEJA,['8353']
JECANASCO,['8353']
JUARANCO,['8353']
LA PRIMAVERA,['8353']
LAS LAGUNAS,['8353']
LAS OVEJAS,['8355']
LILEO,['8353']
LOS BOLILLOS,['8353']
LOS CARRIZOS,['8353']
LOS CHACALES,['8353']
LOS CISNES,['8353']
LOS MICHES,['8353']
MACHICO,['8353']
MANZANO AMARGO,['8353']
MILLA,['8353']
MINA LILEO,['8353']
NAHUEVE,['8353']
NERECO NORTE,['8353']
NIRECO,['8353']
REÑILEO,['8353']
TIERRAS BLANCAS,['8353']
VARVARCO,['8359']
BUTA MALLIN,['8353']
CAJON DE LOS PATOS,['8349']
CAVIAHUE,['8346']
CHENQUECURA,['8349']
CHOCHOY MALLIN,['8349']
COLIPILI,['8349']
COPAHUE,['8348']
EL BOSQUE,['8349']
EL CHOLAR,['8362']
EL HUECU,['8350']
HAYCU,['8349']
NALAY CULLIN,['8349']
NAU NAUCO,['8351']
ÑORQUIN,['8349']
PICHAIHUE,['8351']
PICHI NEUQUEN,['8351']
RANQUELES,['8349']
RANQUILCO,['8349']
RANQUILON,['8349']
RICHOIQUE,['8349']
TAQUIMILAN,['8342']
TAQUIMILLAN ABAJO,['8353']
TRALAITUE,['8349']
TRES CHORROS,['8353']
VILU MALLIN,['8349']
BARRANCAS,['8356']
BUTA CO,['8353']
BUTA RANQUIL,['8357']
CURA CO,['8353']
EL PORTON,['8353']
HUANTRAICO,['8353']
HUITRIN,['8353']
LAS CHACRAS,['8353']
MINA CARRASCOSA,['8353']
OCTAVIO PICO,['8319']
PAMPA DE TRIL,['8353']
PASO BARDA,['8353']
PUESTO HERNANDEZ  BATERIAS,['8319']
RANQUIL VEGA,['8353']
RINCON DE LOS SAUCES,['8319']
RIO BARRANCAS,['8353']
SAN EDUARDO,['8353']
TRILI,['8353']
CERRO DEL LEON,['8313']
EL SAUCE,['8313']
LIMAY CENTRO,['8313']
LOS SAUCES,['8313']
PANTANITOS,['8313']
PASO AGUERRE,['8313']
PICUN LEUFU,['8313']
AGRIO BALSA,['8351']
ARROYO CAHUNCO,['8347']
BAJADA DEL AGRIO,['8344']
BALNEARIO DEL RIO AGRIO,['8351']
BALSA DEL RIO AGRIO,['8351']
CAJON DEL TORO,['8347']
CALIHUE,['8347']
CARRERI,['8347']
CERRO COLORADO,['8347']
CERRO DE LA GRASA,['8347']
CHACAY,['8347']
COCHICO,['8347']
CODIHUE,['8347']
COLI MALAL,['8351']
CONFLUENCIA DEL AGUIJON,['8351']
CORRAL DE PIEDRA,['8347']
CUCHILLO CURA,['8347']
EL ATRAVESADO,['8347']
EL ESCORIAL,['8347']
EL PALAO,['8347']
HAICHOL,['8347']
HUILLILON,['8347']
LA BUITRERA,['8347']
LA PORTEÑA,['8347']
LA VERDAD,['8347']
LAS LAJAS,['8347']
LAS LAJITAS,['8347']
LAS TOSCAS,['8347']
LAS TRES LAGUNAS,['8347']
LIU CULLIN,['8347']
LLAMUCO,['8347']
LOS GALPONES,['8347']
MALLIN BLANCO,['8347']
MALLIN CHILENO,['8347']
MALLIN DE LA CUEVA,['8347']
MALLIN DE LOS CABALLOS,['8340']
MALLIN DE MENA,['8347']
MALLIN DEL RUBIO,['8347']
MALLIN QUEMADO,['8347']
PASO ANCHO,['8347']
PICHE PONON,['8347']
PIEDRAS BAYAS,['8347']
PILMATUE,['8351']
PINO HACHADO,['8347']
PINO SOLO,['8347']
PORTADA COVUNCO,['8340']
POZO HUALICHES,['8347']
PRIMEROS PINOS,['8347']
QUEBRADA HONDA,['8347']
QUILI MALAL,['8351']
RAMICHAL,['8347']
RIO AGRIO,['8351']
SALQUICO,['8347']
SAN DEMETRIO,['8347']
VACA MUERTA,['8351']
BAJADA DE LOS MOLLES,['8340']
BARDA ANGUIL,['8340']
BARDA NEGRA,['8340']
COVUNCO,['8340']
COVUNCO ABAJO,['8351']
COVUNCO ARRIBA,['8340']
COVUNCO CENTRO,['8351']
EL TROPEZON,['8340']
GOÑI CO,['8340']
HUECHAHUE,['8375']
LA FRIA,['8340']
LA ISABEL,['8340']
LA PATAGONIA,['8340']
LA PATRIA,['8340']
LA POCHOLA,['8340']
LA SUSANA,['8340']
LAGUNA BLANCA,['8340']
LAGUNA MIRANDA,['8340']
LAS BARDITAS,['8340']
LOS CATUTOS,['8340']
LOS MUCHACHOS,['8340']
MARIANO MORENO,['8352']
ÑIRECO SUD,['8340']
PASO DE LOS INDIOS,['8318']
PUENTE PICUN LEUFU,['8340']
RAMON M CASTRO,['8340']
SANTO DOMINGO,['8340']
TAQUI NILEU,['8340']
TRES PIEDRAS,['8340']
ZAPALA,['8340']
AGUADA DE GUERRA,['8424']
AGUADA DE PIEDRA,['8422']
ANECON CHICO,['8418']
ANECON GRANDE,['8416']
ATRAICO,['8418']
BARRIL NIYEO,['8422']
CALTRAUNA,['8424']
CARRILAUQUEN,['8418']
CERRO ABANICO,['8424']
CHAIFUL,['8418']
CHICHIHUAO,['8422']
CLEMENTE ONELLI,['8416']
COLAN CONHUE,['8418']
COLI TORO,['8418']
EL CAIN,['8422']
EL CHEIFUL,['8418']
EL MOLIGUE,['8418']
EMPALME KILOMETRO 648,['8418']
FITA RUIN,['8418']
HUAN LUAN,['8418']
INGENIERO JACOBACCI,['8418']
INGENIERO ZIMMERMANN RESTA,['8416']
LA ESPERANZA,['8534']
LA RINCONADA,['8424']
LAGUNITA,['8424']
LENZANIYEN,['8424']
LOMA BLANCA,['8424']
LOS JUNCOS,['8422']
LOS MANANTIALES,['8422']
LOS MENUCOS,['8424']
MANCULLIQUE,['8422']
MAQUINCHAO,['8422']
NILUAN,['8422']
PILQUINIYEU,['8416']
QUETREQUILE,['8418']
RUCU LUAN,['8422']
TROMENIYEU,['8422']
VACA LAUQUEN,['8422']
YUQUINCHE,['8418']
COMI CO,['8424']
CONA NIYEU,['8522']
FALCKNER,['8534']
GANZU LAUQUEN,['8424']
MINISTRO RAMOS MEXIA,['8534']
PRAHUANIYEU,['8424']
SIERRA COLORADA,['8535']
TRENETA,['8534']
YAMINUE,['8534']
AGUADA DEL LORO,['8520']
BAHIA CREEK,['8501']
BALNEARIO EL CONDOR,['8507']
BARRIO LAGUNA,['8520']
CHINA MUERTA,['8505']
CUBANEA,['8501']
EL DIQUE,['8500']
GENERAL LIBORIO BERNAL,['8500']
GUARDIA MITRE,['8505']
LA LOBERIA,['8501']
LA MESETA,['8500']
LA PRIMAVERA,['8520']
LAGUNA DEL BARRO,['8514']
MATA NEGRA,['8500']
NUEVO LEON,['8514']
PLAYA BONITA,['8501']
PRIMERA ANGOSTURA,['8505']
SAN JAVIER,['8501']
SAUCE BLANCO,"['8360', '8505']"
VIEDMA,['8500']
6 DE OCTUBRE,['8134']
BAJO RICO,['8360']
BELISLE CORONEL,['8368']
BENJAMIN ZORRILLA,['8360']
CHELFORO,['8366']
CHIMPAY,['8364']
CHOELE CHOEL,['8360']
COLONIA JOSEFA,['8363']
DARWIN,['8369']
ESTANCIA LAS JULIAS,['8363']
FORTIN UNO,['8360']
ISLA CHICA,['8363']
ISLA GRANDE,['8361']
JAGÜEL CAMPO MONTE,['8520']
LA ELVIRA,['8360']
LA JULIA,['8363']
LA SARA,['8360']
LAGUNA DE LA PRUEBA,['8520']
LAMARQUE,['8363']
LAS PIEDRAS,['8134']
LOS MOLINOS,['8360']
LUIS BELTRAN,['8361']
MARIA CRISTINA,['8360']
MEDANOS NEGROS,['8134']
NEGRO MUERTO,['8360']
PASO LEZCANO,['8361']
PASO PIEDRA,['8360']
POMONA,['8367']
PUESTO FARIA,['8360']
RINCONADA,['8360']
RIO SALADO,['8134']
SALITRAL NEGRO,['8363']
SANTA GENOVEVA,['8363']
SANTA GREGORIA,['8364']
SANTA NICOLASA,['8364']
CASCADA LOS CANTAROS,['8411']
COSTA DEL RIO AZUL,['8430']
CUESTA DEL TERNERO,['9210']
EL BOLSON,['8430']
EL CONDOR ESTANCIA,['8400']
EL FOYEL,['8401']
EL MANSO,['8430']
LAGUNA FRIAS,['8411']
LAGUNA LOS JUNCOS,['8400']
LOS REPOLLOS,['8430']
MALLIN AHOGADO,['8430']
PUERTO BLEST,['8411']
PUERTO OJO DE AGUA,['8401']
PUERTO TIGRE ISLA VICTORIA,['8400']
RIO VILLEGAS,['8401']
BARILOCHE,"['8400', '8401', '8402', '8403', '8404', '8405']"
SAN RAMON,['8416']
TUNQUELEN,['8409']
VILLA MASCARDI,['8401']
VILLA TURISMO,['8430']
BOCA DE LA TRAVESIA,['8505']
CHOCORI,['8503']
COLONIA GENERAL FRIAS,['8501']
COLONIA LA LUISA,['8503']
COLONIA SAN JUAN,['8503']
CORONEL FRANCISCO SOSA,['8503']
EL PORVENIR,['8503']
GENERAL CONESA,['8503']
INGENIO SAN LORENZO,['8503']
LA CAROLINA,['8503']
LA FLECHA,['8503']
LA GRANJA,['8501']
LAGUNA CORTES,['8520']
LUIS M ZAGAGLIA,['8503']
NUEVA CAROLINA,['8503']
PUESTO GAVIÑA,['8503']
RINCON DE GASTRE,['8503']
SAN JUAN,['8503']
SAN LORENZO,['8503']
SAN SIMON,['8503']
SEGUNDA ANGOSTURA,['8501']
TRAVESIA CASTRO,['8503']
TTE GRAL EUSTAQUIO FRIAS,['8501']
AGUADA GUZMAN,['8333']
ALANITOS,['8301']
BARDA COLORADA,['8333']
CANLLEQUIN,['8417']
CARRI YEGUA,['8417']
CERRO POLICIA,['8333']
CHASICO,['8417']
CURA LAUQUEN,['8417']
EL CACIQUE,['8417']
EL CAMARURO,['8417']
EL CUY,['8329']
EL GAUCHO POBRE,['8417']
EL JARDINERO,['8417']
HUA MICHE,['8417']
JITA RUSIA,['8417']
KILI MALAL,['8417']
LA ANGOSTURA,['8417']
LA CHILENA,['8417']
LA CRIOLLITA,['8417']
LA ESTRELLA,['8417']
LA EXCURRA,['8417']
LA MIMOSA,['8417']
LA PORTEÑA,['8417']
LA RUBIA,['8417']
LA VENCEDORA,['8417']
LANQUIÑEO,['8417']
LAS MELLIZAS,['8417']
LONCO VACA,['8417']
LOS COSTEROS,['8417']
LOS PIRINEOS,['8417']
LOS QUEBRACHOS,['8417']
MENCUE,['8417']
MICHI HONOCA,['8301']
MICHIHUAO,['8417']
MULANILLO,['8417']
NAUPA HUEN,['8313']
PALENQUE NIYEU,['8417']
PILAHUE,['8417']
PLANICIE DE JAGUELITO,['8333']
QUEMPU NIYEU,['8333']
SANTA ELENA,['8417']
TRICACO,['8332']
VALLE AZUL,['8336']
AGUADA DE LOS PAJARITOS,['8301']
AGUARA,['8307']
ALLEN,['8328']
BARDA DEL MEDIO,['8305']
BARRIO NORTE,['8328']
CATRIEL,['8307']
CERVANTES,['8326']
CHACRAS DE ALLEN,['8328']
CHICHINALES,['8337']
CINCO SALTOS,['8303']
CIPOLLETTI,['8324']
COLONIA ALTE GUERRICO,['8307']
COLONIA EL MANZANO,['8305']
COLONIA REGINA,['8336']
COLONIA RUSA,['8332']
CONTRALMIRANTE CORDERO,['8301']
CONTRALMIRANTE M GUERRICO,['8328']
CORONEL JUAN JOSE GOMEZ,['8331']
CORONEL VIDAL,['8305']
COS ZAURES,['8307']
CUATRO ESQUINAS,['8324']
CUENCA VIDAL,['8301']
EL MANZANO,['8326']
FERRI,['8323']
GENERAL ENRIQUE GODOY,['8338']
GENERAL FERNANDEZ ORO,['8325']
GENERAL ROCA,['8332']
INGENIERO HUERGO,['8334']
IRIS,['8324']
KILOMETRO 1218,['8305']
LA ALIANZA,['8324']
LA EMILIA,['8324']
LA ESMERALDA,['8324']
LA ESTANCIA VIEJA,['8324']
LA LUCINDA,['8324']
LAGO PELLEGRINI,['8305']
LAS PERLAS,['8324']
LOS SAUCES,['8307']
MAINQUE,['8327']
PADRE ALEJANDRO STEFENELLI,['8335']
PASO CORDOVA,['8330']
PEÑAS BLANCAS,['8307']
SAN JORGE,['8324']
SARGENTO VIDAL,['8310']
TERCERA ZONA,['8336']
VALLE DE LOS ALAMOS,['8307']
VILLA ALBERDI,['8336']
VILLA MANZANO,['8308']
VILLA REGINA,['8336']
ARROYO LAS MINAS,['8415']
CERRO MESA,['8415']
CHACALHUA RUCA,['8415']
CHACAY HUARRUCA,['8415']
CHENQUENIYEU,['8412']
CHURQUIÑEO,['8412']
CORRAL DE LOS PINOS,['8412']
EL PANTANOSO,['8412']
FITALANCAO,['8415']
FITAMICHE,['8415']
FITATIMEN,['8415']
LAS BAYAS,['8412']
MAMUEL CHOIQUE,['8415']
ÑORQUINCO,['8415']
OJOS DE AGUA EMBARCADERO FCGB,['8418']
PORTEZUELO,['8415']
REPOLLOS,['8415']
RIO CHICO,['8415']
COLONIA JULIA Y ECHARREN,['8139']
CORONEL EUGENIO DEL BUSTO,['8138']
JUAN DE GARAY,['8134']
LA ADELA,['8138']
LA MARIA INES,['8138']
PICHI MAHUIDA,['8138']
RIO COLORADO,"['8138', '8140']"
SAN LEON,['8138']
ARROYO BLANCO,['8403']
ARROYO CHACAY,['8401']
CAÑADON CAMALLO,['8416']
CAÑADON CHILENO,['8417']
CAÑADON DEL CORRAL,['8412']
CARHUE,['8412']
CASA QUEMADA,['8412']
CERRO ALTO,['8403']
COMALLO,['8416']
COMALLO ABAJO,['8416']
COQUELEN,['8416']
CORRALITO,['8403']
COSTAS DEL PICHI LEUFU,['8412']
DINA HUAPI,['8406']
LA QUEBRADA,['8412']
LAGUNA BLANCA,['8417']
MENUCO VACA MUERTA,['8412']
NENEO RUCA,['8416']
ÑIRIHUAO ESTACION FCGR,['8400']
PANQUEHUAO,['8412']
PASO CHACABUCO,['8401']
PASO DE LOS MOLLES,['8412']
PASO DEL LIMAY,['8403']
PASO FLORES,['8403']
PASO MIRANDA,['8403']
PERITO MORENO,['8416']
PERITO MORENO ESTACION FCGR,['8400']
PICHI LEUFU,['8412']
PICHI LEUFU ABAJO,['8412']
PICHI LEUFU ARRIBA,['8412']
PILCANIYEU,['8412']
PILQUINIYEU DEL LIMAY,['8412']
QUINTA PANAL,['8416']
RAYHUAO,['8412']
SAN PEDRO,['8412']
TRES OJOS DE AGUAS,['8416']
VILLA LLANQUIN,['8401']
ARROYO SALADO,['8532']
ARROYO VERDE,['8521']
BAJO DEL GUALICHO,['8520']
BALNEARIO LAS GRUTAS,['8521']
CINCO CHAÑARES,['8520']
LA BOMBILLA,['8520']
LAGUNA DEL MONTE,['8514']
LAS MAQUINAS,['8520']
MANCHA BLANCA,['8520']
PERCY H SCOTT,['8520']
POZO MORO,['8520']
POZO SALADO,['8514']
PUERTO SAN ANTONIO ESTE,['8524']
SACO VIEJO,['8514']
SAN ANTONIO OESTE,['8520']
SIERRA GRANDE,['8532']
AGUADA CECILIO,['8534']
ARROYO DE LA VENTANA,['8521']
ARROYO LOS BERROS,['8521']
ARROYO TEMBRADO,['8521']
CAMPANA MAHUIDA,['8532']
CHIPAUQUIL,['8536']
EL SALADO,['8536']
MUSTERS,['8536']
NAHUEL NIYEU,['8534']
PAJA ALTA,['8536']
PUNTA DE AGUA,['8536']
SIERRA DE LA VENTANA,['8521']
SIERRA PAILEMAN,['8521']
TENIENTE MAZA ESTACION FCGR,['8534']
VALCHETA,['8536']
AGUA SUCIA,['4449']
ALGARROBAL,"['4430', '4452', '4534', '4535']"
ALTO ALEGRE,['4449']
APOLINARIO SARAVIA,['4449']
ARITA,['4449']
BARREALITO,['4449']
CABEZA DE ANTA,"['4193', '4434']"
CAMPO ALEGRE,"['4423', '4440', '4449']"
CARRERAS,['4434']
CEIBALITO,['4446']
CHAÑAR MUYO,['4446']
CHORROARIN,['4446']
COLONIA HURLINGHAM,['4449']
CORONEL MOLLINEDO,['4451']
CORONEL OLLEROS,['4446']
CORONEL VIDT,['4448']
DIVISADERO,['4446']
EBRO,['4434']
EL ALGARROBAL,['4448']
EL ARENAL,['4448']
EL BORDO,"['4193', '4432', '4449']"
EL CARMEN,"['4405', '4419', '4421', '4449', '4530']"
EL CARRIZAL,['4446']
EL JARAVI,['4446']
EL LIBANO,['4434']
EL MANANTIAL,['4449']
EL NARANJO,"['4126', '4191', '4434']"
EL PACARA,['4446']
EL PERICOTE,['4449']
EL PORVENIR,"['4405', '4452']"
EL QUEBRACHAL,['4453']
EL REY,['4434']
EL SIMBOLAR,"['4421', '4423']"
EL VENCIDO,['4452']
EL YESO,['4449']
ESPINILLO,['4449']
ESQUINA,"['4419', '4449']"
ESTANCIA VIEJA,['4434']
FINCA LA CHINA,['4434']
FINCA MISION ZENTA,"['4448', '4530']"
FLORESTA,['4452']
FUERTE EL PITO,['4452']
GAONA,['4452']
GENERAL PIZARRO,['4449']
GONZALEZ,['4434']
JOAQUIN V GONZALEZ,['4448']
KILOMETRO 1088,['4448']
KILOMETRO 1104,['4449']
KILOMETRO 1152,['4452']
LA CUESTITA ANTA,['4434']
LA ESPERANZA,"['4415', '4423', '4448', '4535']"
LA LOMITA,['4448']
LA MANGA,['4446']
LAGUNA BLANCA,['4448']
LAGUNA VERDE,['4449']
LAGUNITA,['4446']
LAS BATEAS,['4449']
LAS BLANCAS,"['4403', '4448']"
LAS CAÑAS,"['4421', '4434', '4633']"
LAS FLACAS,['4434']
LAS FLECHAS,['4448']
LAS FLORES,['4449']
LAS HECHERAS,['4434']
LAS LAJITAS,['4450']
LAS PALMAS,"['4403', '4449']"
LAS TORTUGAS,['4449']
LAS VATEAS,['4449']
LAS VIBORAS,['4434']
LIMONCITO,"['4448', '4530']"
LLUCHA,['4452']
LOS CHIFLES,['4449']
LOS MOLLINEDOS,['4448']
LOS NOGALES,['4434']
LUIS BURELA,['4449']
MACAPILLO,['4452']
MANGA VIEJA,['4452']
MEDIA LUNA,"['4405', '4449', '4535']"
MINAS YPF,"['4448', '4530']"
MIRAFLORES,"['4126', '4434', '4448']"
MOLLE POZO,['4446']
MONASTERIOS,['4449']
NUESTRA SEÑORA DE TALAVERA,['4452']
PALERMO,['4449']
PALO A PIQUE,['4449']
PASO DE LA CRUZ,['4434']
PASO DE LAS CARRETAS,['4446']
PASO LA CRUZ,['4446']
PIQUETE CABADO,['4449']
PIQUETE DE ANTA,"['4434', '4448']"
POBLACION,"['4446', '4448']"
POSO DE ALGARROBO,['4448']
POTRERILLO,"['4190', '4446']"
POZO CANTADO,['4448']
POZO DEL GREAL,['4448']
POZO GRANDE,['4449']
POZO VERDE,"['4198', '4449', '4535']"
PRINGLES,['4446']
PUERTA BLANCA,['4448']
PULI,['4446']
QUEBRACHAL,['4448']
RIO DEL VALLE,['4449']
ROCA,['4452']
ROSARIO DEL DORADO,['4449']
SALADILLO,"['4415', '4430', '4434']"
SALADILLO DE JUAREZ,['4448']
SALTA FORESTAL KILOMETRO 50,['4449']
SAN FERNANDO,['4448']
SAN GABRIEL,['4452']
SAN IGNACIO,"['4448', '4530']"
SAN JORGE,['4448']
SAN JUAN,"['4193', '4446', '4633']"
SAN LUIS,"['4193', '4449']"
SAN MARTIN,"['4419', '4421', '4432', '4449']"
SAN RAMON,['4449']
SAN SEBASTIAN,['4434']
SANTA ANA,"['4423', '4430', '4448']"
SANTA ROSA,"['4198', '4423', '4427', '4432', '4452', '4534', '4535']"
SANTA ROSA DE ANTA,['4452']
SANTA TERESA,['4190']
SANTA VICTORIA,"['4128', '4550']"
SANTO DOMINGO,"['4448', '4449', '4535']"
SANTO DOMINGO ANTA,['4449']
SAPO QUEMADO,['4448']
SAUCE BAJADA,['4434']
SAUCE SOLO,['4448']
SAUZAL,['4446']
SIMBOLAR,"['4427', '4452']"
SIMBOLITO,['4448']
SUNCHALITO,['4452']
TACO PAMPA,['4452']
TALA MUYO,"['4440', '4446']"
TALAVERA,['4452']
TOLLOCHE,['4452']
TORO PAMPA,['4452']
TOTORAL,['4449']
TUNALITO,"['4446', '4449']"
VENCIDA,['4452']
VIEJA POZO,['4448']
VINAL POZO,['4452']
VINALITO,['4452']
WEISBURG,['4448']
YASQUIASME,['4430']
BARRIO PARABOLICA,['4417']
BUENA VISTA,"['4400', '4415', '4427']"
CACHI,['4417']
CACHI ADENTRO,['4417']
EL POTRERO,"['4193', '4405', '4415']"
ESCALCHI,['4417']
FINCA BELGRANO,['4415']
FUERTE ALTO,['4417']
LA PAYA,['4419']
LAS ARCAS,"['4407', '4417']"
LAS CORTADERAS,"['4415', '4530']"
LAS PAILAS,['4417']
LAS TRANCAS,['4417']
OJO DE AGUA,"['4190', '4415', '4430']"
PALERMO OESTE,['4415']
PAYOGASTA,['4418']
PIUL,['4415']
POTRERO,"['4195', '4415', '4446']"
PUEBLO VIEJO,"['4415', '4417', '4633']"
PUERTA DE LA PAYA,['4417']
PUIL,['4417']
PUNTA DE AGUA,['4415']
RIO BLANCO,['4415']
RIO TORO,['4415']
RUMIHUASI,"['4417', '4419']"
SAN JOSE DE COLTE,['4419']
SAN JOSE DE ESCALCHI,['4419']
TONCO,['4415']
VALLECITO,['4644']
CAFAYATE,['4427']
EL RECREO,['4427']
FINCA LA ROSA,['4427']
LA ARCADIA,['4427']
LA ARMONIA,"['4421', '4427', '4444']"
LA BANDA,"['4190', '4427']"
LA CIENEGUITA,['4141']
LA PUNILLA,['4427']
LAS CONCHAS,"['4427', '4535']"
LOROHUASI,['4427']
LOS ALAMOS,"['4401', '4403', '4427']"
MACHO RASTROJO,['4141']
MONTE VIEJO,['4427']
QUISCA GRANDE,['4141']
SAN ANTONIO,"['4427', '4530', '4633']"
SAN ISIDRO,"['4427', '4430', '4535']"
TOLOMBON,['4154']
YACOCHUYA,['4427']
YANCHUYA,['4427']
ATOCHA,['4401']
BELGRANO,['4400']
CAMPO CASEROS,['4400']
CASTELLANOS,['4401']
CHACHAPOYAS,['4400']
CHAMICAL,['4400']
COBAS,['4400']
EL AYBAL,['4400']
EL PRADO,"['4400', '4432']"
ESTOLA,['4400']
GENERAL ALVARADO,['4401']
HIGUERILLAS,['4400']
KILOMETRO 1129,['4400']
LA CRUZ,"['4193', '4400']"
LA ISLA,"['4400', '4401']"
LA LAGUNILLA,['4400']
LA MONTAÑA,"['4400', '4535']"
LA PEDRERA,['4400']
LA QUESERA,['4400']
LA TROJA,['4400']
LA UNION,"['4401', '4535']"
LAS COSTAS,['4401']
LIMACHE,['4400']
LOS NOQUES,['4400']
PAREDES,['4401']
PEÑALVA,['4401']
RIO ANCHO,"['4400', '4403']"
SALTA,"['4400', '4402', '4404', '4406', '4408', '4410', '4412', '4414']"
SAN LORENZO,"['4193', '4401']"
CEBADOS,['4403']
CERRILLOS,['4403']
COLON,['4403']
EL COLEGIO,['4403']
EL HUAICO,['4403']
EL LEONCITO,['4421']
FINCA CAMINO A COLON,['4403']
FINCA CAMINO VALLISIOS,['4403']
FINCA COLON,['4403']
FINCA EL COLEGIO,['4403']
HUMAITA,['4401']
ISLA DE LA CANDELARIA,['4403']
KILOMETRO 1156,['4403']
LA CANDELARIA,['4126']
LA FALDA,"['4403', '4651']"
LA FAMA,['4403']
LA MERCED,"['4422', '4427']"
LAS PIRCAS,['4421']
LAS TIENDITAS,['4421']
OLMOS,['4403']
PARAJE ZANJON,['4403']
PIEDEMONTE,['4403']
RODEOS,['4403']
SAN AGUSTIN,"['4193', '4421']"
SAN CLEMENTE,['4403']
SAN GERONIMO,['4421']
SAN MIGUEL,"['4403', '4535']"
SANTA ELENA,"['4403', '4425', '4440']"
SUMALAO,['4421']
VILLA LOS TARCOS,['4403']
ZANJON,['4403']
AGUA NEGRA,['4415']
AMPATA,['4415']
ATUDILLO,['4415']
BELLA VISTA,"['4193', '4421', '4423', '4535']"
CACHO MOLINO,['4421']
CALVIMONTE,['4421']
CERRO MAL CANTO,['4415']
CHICOANA,"['4419', '4423']"
CHIVILME,['4423']
CHORRO BLANCO,['4415']
COLONIA EL FUERTE,['4421']
CUESTA CHICA,['4415']
CUESTA DEL OBISPO,['4417']
